id,name,average_amount_any_grant_aid,average_amount_any_loan_aid,average_coa,average_amount_personal_contribution,size_category,control,degree_urbanization,state,size,total_enrollment,percent_women,percent_men,percent_native_american,percent_asian_pacific_islander,percent_asian,percent_pacific_islander,percent_african_american,percent_hispanic,percent_white,percent_race_ethnicity_unknown,percent_nonresident_alien,percent_multiracial,total_students,type,degree_granting,percent_under_18,percent_men_under_18,percent_women_under_18,percent_18_to_19,percent_men_18_to_19,percent_women_18_to_19,percent_20_to_21,percent_men_20_to_21,percent_women_20_to_21,percent_22_to_24,percent_men_22_to_24,percent_women_22_to_24,percent_25_to_29,percent_men_25_to_29,percent_women_25_to_29,percent_30_to_34,percent_men_30_to_34,percent_women_30_to_34,percent_35_to_39,percent_men_35_to_39,percent_women_35_to_39,percent_40_to_49,percent_men_40_to_49,percent_women_40_to_49,percent_50_to_64,percent_men_50_to_64,percent_women_50_to_64,percent_65_over,percent_men_65_over,percent_women_65_over,percent_age_unknown,percent_men_age_unknown,percent_women_age_unknown
155335,Newman University,14472,5356,34046.66667,14218.66667,1-000 - 4-999,Private not-for-profit,Large,Kansas,1000,3021,66,33.69745118,1,5,5,0,5,9,74,1,3,2,3021,private,yes,25,9,16,11,4,7,9,3,6,9,3,5,14,4,9,8,2,5,5,1,3,8,2,6,5,1,4,0,0,0,0,0,0
148177,The Illinois Institute of Art-Chicago,7133,8591,32049,16325,1-000 - 4-999,Private for-profit,Large,Illinois,1000,3039,57,43.17209608,0,1,1,0,11,13,15,58,1,0,3039,for-profit,yes,0,0,0,21,8,13,24,10,14,21,9,12,14,7,7,6,3,3,3,1,1,3,1,2,1,0,0,-1,-1,-1,2,0,1
175421,Belhaven University,12707,6174,32335,13454,1-000 - 4-999,Private not-for-profit,Midsize,Mississippi,1000,3071,68,32.26961902,1,1,1,0,54,5,38,0,0,1,3071,private,yes,0,0,0,8,3,4,12,5,7,11,4,6,14,4,10,14,4,10,11,3,8,17,4,12,6,1,5,0,0,0,0,0,0
230852,Champlain College,9756,7488,38506.66667,21262.66667,1-000 - 4-999,Private not-for-profit,Small,Vermont,1000,3084,45,55.4150454,0,1,1,0,2,2,63,29,0,1,3084,private,yes,1,0,0,31,19,12,27,16,10,7,4,3,8,3,4,6,2,3,5,2,2,8,3,4,3,1,1,0,0,0,-1,-1,-1
240107,Viterbo University,15203,6372,29834.33333,8259.333333,1-000 - 4-999,Private not-for-profit,Small,Wisconsin,1000,3092,72,27.84605433,1,2,2,0,2,2,91,1,1,0,3092,private,yes,2,0,1,19,4,14,18,5,13,11,3,7,12,3,8,10,3,7,7,2,5,11,2,8,5,1,4,0,0,0,0,0,0
190716,D'Youville College,13758,8359,32326.66667,10209.66667,1-000 - 4-999,Private not-for-profit,Large,New York,1000,3145,70,29.82511924,1,2,2,0,10,4,61,4,16,1,3145,private,yes,4,1,2,13,3,9,13,3,9,23,6,16,22,7,14,8,3,5,4,1,3,7,2,5,3,0,2,0,0,0,-1,-1,-1
161165,Husson University,8290,7194,21341.66667,5857.666667,1-000 - 4-999,Private not-for-profit,Small,Maine,1000,3157,60,40.38644283,0,2,1,0,4,1,90,2,1,1,3157,private,yes,1,0,0,20,8,12,23,9,13,21,9,11,10,4,6,6,2,3,4,1,3,8,2,5,4,1,2,0,0,0,0,0,0
229160,Texas Wesleyan University,12525,8843,28832,7464,1-000 - 4-999,Private not-for-profit,Large,Texas,1000,3180,59,41.10062893,1,3,3,0,13,16,52,11,2,1,3180,private,yes,7,3,3,9,4,4,11,4,6,17,7,9,22,9,13,12,4,7,7,2,4,8,2,5,3,1,2,0,0,0,-1,-1,-1
212984,Holy Family University,14584,7459,33752,11709,1-000 - 4-999,Private not-for-profit,Large,Pennsylvania,1000,3184,74,25.59673367,0,4,4,0,7,5,69,15,0,0,3184,private,yes,1,0,0,16,4,12,20,5,14,15,3,11,18,4,13,9,2,6,6,1,4,6,1,4,3,1,2,0,0,0,2,0,1
106412,University of Arkansas at Pine Bluff,7948,5219,16589.66667,3422.666667,1-000 - 4-999,Public,Small,Arkansas,1000,3188,57,43.22459222,0,0,0,0,93,1,4,0,1,0,3188,public,yes,-1,-1,-1,25,11,14,31,14,17,22,11,10,8,3,4,3,1,2,3,0,2,3,0,2,1,0,1,0,0,0,-1,-1,-1
130697,Wesleyan University,34487,4552,58371,19332,1-000 - 4-999,Private not-for-profit,Small,Connecticut,1000,3202,51,48.78201124,0,8,8,0,6,9,53,10,9,5,3202,private,yes,2,0,1,44,20,23,38,19,19,6,3,2,2,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1
217721,Benedict College,11324,11460,28932,6148,1-000 - 4-999,Private not-for-profit,Midsize,South Carolina,1000,3213,52,48.21039527,0,0,0,0,99,0,0,0,0,0,3213,private,yes,0,0,0,37,16,20,34,16,18,19,10,8,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147679,North Park University,11225,6735,31970,14010,1-000 - 4-999,Private not-for-profit,Large,Illinois,1000,3220,64,36.45962733,0,7,6,0,9,11,51,16,4,1,3220,private,yes,0,0,0,19,8,11,21,7,13,16,6,9,14,5,9,8,3,5,5,1,3,7,2,5,5,1,3,0,0,0,1,0,0
228644,The University of Texas Health Science Center at San Antonio,0,0,15926,15926,1-000 - 4-999,Public,Large,Texas,1000,3234,62,37.60049474,0,13,12,0,4,26,47,5,4,1,3234,public,yes,-1,-1,-1,0,0,0,6,1,5,33,11,22,34,14,19,12,5,6,5,1,3,5,1,3,1,0,1,0,0,0,0,0,0
106102,Western International University,4631,9369,23736,9736,1-000 - 4-999,Private for-profit,Large,Arizona,1000,3239,61,38.83914789,2,1,1,0,16,12,50,14,1,5,3239,for-profit,yes,-1,-1,-1,0,0,0,0,0,0,3,1,2,17,6,11,19,8,11,15,6,8,27,9,17,14,4,9,0,0,0,0,0,0
160630,Southern University at New Orleans,5570,5936,13877.66667,2371.666667,1-000 - 4-999,Public,Large,Louisiana,1000,3245,75,25.26964561,0,1,1,0,94,0,3,2,0,0,3245,public,yes,3,1,2,9,2,6,10,3,7,15,4,10,21,4,16,13,2,10,8,1,7,10,2,7,5,0,4,0,0,0,-1,-1,-1
170301,Hope College,13300,7255,33253.33333,12698.33333,1-000 - 4-999,Private not-for-profit,Small,Michigan,1000,3249,62,38.31948292,0,2,2,0,2,5,87,0,2,2,3249,private,yes,2,0,1,44,16,27,42,16,26,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
112075,Concordia University-Irvine,14561,6979,39210,17670,1-000 - 4-999,Private not-for-profit,Midsize,California,1000,3251,56,43.70962781,0,5,5,0,6,16,60,8,2,3,3251,private,yes,0,0,0,16,6,10,18,7,11,12,6,6,15,7,8,9,4,4,8,3,4,11,5,6,6,2,4,-1,-1,-1,-1,-1,-1
121309,Point Loma Nazarene University,12677,6775,40300.33333,20848.33333,1-000 - 4-999,Private not-for-profit,Large,California,1000,3251,64,36.35804368,2,7,7,0,3,17,65,4,0,1,3251,private,yes,1,0,0,30,10,19,31,12,18,11,5,6,9,2,6,5,1,4,2,1,1,4,1,3,2,0,1,0,0,0,0,0,0
210942,The Art Institute of Philadelphia,4701,10388,31102,16013,1-000 - 4-999,Private for-profit,Large,Pennsylvania,1000,3258,55,45.36525476,1,3,3,1,30,10,40,14,2,0,3258,for-profit,yes,0,0,0,22,9,13,27,11,15,21,10,11,13,6,6,5,2,2,2,1,1,3,1,1,1,0,0,-1,-1,-1,1,0,1
207582,Oral Roberts University,12081,7896,29898.33333,9921.333333,1-000 - 4-999,Private not-for-profit,Large,Oklahoma,1000,3259,58,42.25222461,2,2,2,0,16,5,53,11,6,3,3259,private,yes,1,0,0,27,11,16,29,11,17,16,7,8,7,4,3,4,2,2,3,1,1,5,1,3,5,2,3,0,0,0,-1,-1,-1
217688,Charleston Southern University,15640,6320,31373.33333,9413.333333,1-000 - 4-999,Private not-for-profit,Small,South Carolina,1000,3290,63,37.26443769,1,1,1,0,29,3,59,5,1,2,3290,private,yes,0,0,0,32,11,20,24,8,15,15,6,9,10,3,6,6,2,3,3,0,2,4,1,2,1,0,0,0,0,0,-1,-1,-1
143048,School of the Art Institute of Chicago,11416,8111,50673.33333,31146.33333,1-000 - 4-999,Private not-for-profit,Large,Illinois,1000,3315,69,31.43288084,0,11,11,0,3,6,56,3,19,2,3315,private,yes,0,0,0,22,5,16,25,6,18,22,7,15,17,7,10,5,2,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0
151333,Indiana University-Kokomo,7294,5483,20094,7317,1-000 - 4-999,Public,Small,Indiana,1000,3318,65,34.96081977,0,1,1,0,4,3,83,7,0,1,3318,public,yes,13,5,8,21,8,13,15,5,9,14,5,9,10,3,7,7,2,5,5,1,4,7,1,5,2,0,2,0,0,0,-1,-1,-1
148584,University of St Francis,17459,5723,35588,12406,1-000 - 4-999,Private not-for-profit,Midsize,Illinois,1000,3321,75,24.78169226,0,2,2,0,9,10,75,1,1,2,3321,private,yes,0,0,0,10,3,6,15,5,10,12,3,8,14,3,10,9,1,7,8,1,6,16,3,13,12,1,10,0,0,0,1,0,0
122843,Westwood College-Los Angeles,5925,5208,29432.5,18299.5,1-000 - 4-999,Private for-profit,Large,California,1000,3331,49,51.45601921,1,2,2,0,12,20,38,25,0,2,3331,for-profit,yes,0,0,0,4,2,1,10,5,5,15,7,8,23,13,10,18,10,7,10,5,4,11,4,6,5,2,3,0,0,0,0,0,0
230807,Westminster College,14364,6684,39170,18122,1-000 - 4-999,Private not-for-profit,Midsize,Utah,1000,3358,53,46.78379988,1,3,3,0,1,8,68,12,5,2,3358,private,yes,3,1,1,21,9,11,23,9,13,16,7,9,13,6,6,10,5,4,4,2,2,3,1,2,1,0,1,-1,-1,-1,0,0,0
167899,Springfield College,14506,8189,45400,22705,1-000 - 4-999,Private not-for-profit,Midsize,Massachusetts,1000,3377,55,44.98075215,1,2,2,0,6,5,76,11,0,0,3377,private,yes,0,0,0,25,13,11,31,16,15,22,9,13,8,2,6,3,0,2,2,0,1,2,0,1,1,0,1,-1,-1,-1,1,0,1
177940,Lincoln University,5478,5972,16498,5048,1-000 - 4-999,Public,Small,Missouri,1000,3388,60,40.46635183,0,1,1,0,40,1,53,2,2,0,3388,public,yes,11,4,7,24,10,14,22,9,12,16,6,9,9,3,5,5,2,3,4,1,2,5,2,3,1,0,0,0,0,0,-1,-1,-1
217864,Citadel Military College of South Carolina,10462,7385,29489.66667,11642.66667,1-000 - 4-999,Public,Midsize,South Carolina,1000,3390,21,78.73156342,1,2,2,0,9,5,81,0,1,1,3390,public,yes,1,0,1,30,27,2,28,26,1,13,9,3,12,7,5,5,3,2,3,1,1,3,1,1,1,0,0,0,0,0,-1,-1,-1
213826,Marywood University,18496,8995,37868.33333,10377.33333,1-000 - 4-999,Private not-for-profit,Small,Pennsylvania,1000,3398,72,27.81047675,0,2,2,0,1,3,81,10,1,0,3398,private,yes,1,0,0,25,6,18,24,7,17,18,4,13,12,3,9,5,1,3,3,0,2,4,0,3,2,0,1,0,0,0,3,1,2
160904,Xavier University of Louisiana,7384,5846,26181,12951,1-000 - 4-999,Private not-for-profit,Large,Louisiana,1000,3399,71,28.68490733,0,11,11,0,74,2,6,1,3,3,3399,private,yes,3,0,2,38,10,28,26,7,18,16,5,10,7,2,5,3,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
164447,American International College,20157,7262,36560.66667,9141.666667,1-000 - 4-999,Private not-for-profit,Midsize,Massachusetts,1000,3428,68,32.26371062,0,2,2,0,15,5,49,25,2,2,3428,private,yes,0,0,0,11,5,5,13,6,6,16,6,10,19,4,14,11,3,7,7,2,5,12,2,10,6,1,5,0,0,0,1,0,0
156286,Bellarmine University,21942,6568,45626,17116,1-000 - 4-999,Private not-for-profit,Large,Kentucky,1000,3432,66,34.17832168,0,2,2,0,4,3,82,6,2,1,3432,private,yes,6,0,5,30,11,19,26,10,16,12,4,7,9,2,6,5,2,2,3,1,2,4,1,3,2,0,1,0,0,0,-1,-1,-1
165334,Clark University,21060,6080,43900,16760,1-000 - 4-999,Private not-for-profit,Midsize,Massachusetts,1000,3462,58,41.79664934,0,4,4,0,3,5,57,8,21,2,3462,private,yes,1,0,0,28,12,16,30,11,18,20,7,12,8,4,4,4,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
238458,Carroll University,14335,6860,34040.66667,12845.66667,1-000 - 4-999,Private not-for-profit,Small,Wisconsin,1000,3522,65,35.34923339,0,2,2,0,2,5,88,2,1,0,3522,private,yes,0,0,0,32,11,21,30,10,20,13,5,8,5,2,3,3,1,1,1,0,0,2,0,1,0,0,0,0,0,0,8,2,5
147369,Moody Bible Institute,7401,0,19227.33333,11826.33333,1-000 - 4-999,Private not-for-profit,Large,Illinois,1000,3528,43,56.51927438,0,3,3,0,5,5,63,15,8,2,3528,private,yes,0,0,0,20,9,11,26,12,13,16,10,6,10,7,3,5,4,1,3,2,0,5,3,1,4,2,2,0,0,0,5,2,2
192323,Le Moyne College,17326,8021,42000,16653,1-000 - 4-999,Private not-for-profit,Midsize,New York,1000,3533,62,37.92810643,1,2,2,0,5,4,80,7,0,1,3533,private,yes,2,0,1,32,13,19,29,10,18,13,4,8,8,3,4,3,1,1,2,0,1,4,1,3,2,0,1,0,0,0,0,0,0
154235,Saint Ambrose University,13684,7547,37255,16024,1-000 - 4-999,Private not-for-profit,Small,Iowa,1000,3567,60,39.6691898,0,1,1,0,3,5,82,7,1,1,3567,private,yes,0,0,0,26,11,15,27,11,15,16,6,10,9,3,5,5,2,3,3,1,2,5,1,3,3,0,2,0,0,0,0,0,0
114813,Fresno Pacific University,17321,7198,31008,6489,1-000 - 4-999,Private not-for-profit,Large,California,1000,3568,67,32.79147982,1,3,3,0,4,32,46,8,4,1,3568,private,yes,0,0,0,12,4,7,12,4,7,16,5,10,18,6,11,13,4,8,8,2,6,11,3,7,6,1,4,0,0,0,0,0,0
101189,Faulkner University,4706,4497,26130,16927,1-000 - 4-999,Private not-for-profit,Midsize,Alabama,1000,3574,62,37.99664242,1,1,1,0,46,1,47,2,1,0,3574,private,yes,8,3,5,13,7,5,10,5,5,14,6,7,16,5,10,12,3,9,8,2,6,10,2,8,3,1,2,0,0,0,-1,-1,-1
207458,Oklahoma City University,15817,7658,42290,18815,1-000 - 4-999,Private not-for-profit,Large,Oklahoma,1000,3575,58,42.0979021,3,3,2,0,6,5,58,1,19,4,3575,private,yes,0,0,0,12,3,8,25,11,14,23,9,13,19,9,9,8,3,4,4,1,2,4,1,2,2,0,1,0,0,0,0,0,0
132602,Bethune-Cookman University,9655,6587,27030,10788,1-000 - 4-999,Private not-for-profit,Small,Florida,1000,3578,60,40.07825601,0,1,0,1,91,2,1,1,2,1,3578,private,yes,0,0,0,37,13,24,34,13,20,21,9,11,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0
215099,Philadelphia University,16192,7983,42182,18007,1-000 - 4-999,Private not-for-profit,Large,Pennsylvania,1000,3579,66,34.33920089,0,4,4,0,11,5,65,8,4,2,3579,private,yes,0,0,0,30,10,20,33,11,21,14,5,9,8,2,6,4,1,2,2,0,1,3,1,2,1,0,1,-1,-1,-1,-1,-1,-1
217749,Bob Jones University,6689,3258,24422.66667,14475.66667,1-000 - 4-999,Private for-profit,Small,South Carolina,1000,3631,55,44.78105205,0,3,3,0,1,4,83,3,4,2,3631,for-profit,yes,1,0,1,33,12,20,36,15,20,18,8,9,4,3,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,-1,-1,-1
232706,Marymount University,13500,6170,31898.66667,12228.66667,1-000 - 4-999,Private not-for-profit,Midsize,Virginia,1000,3633,72,27.66308836,0,8,7,0,14,11,46,11,9,2,3633,private,yes,0,0,0,18,5,13,17,5,12,23,6,16,20,5,14,7,2,5,3,1,2,5,1,4,3,0,2,0,0,0,0,0,0
192703,Manhattan College,15790,7891,40580,16899,1-000 - 4-999,Private not-for-profit,Large,New York,1000,3657,47,53.29505059,0,3,3,0,3,14,59,16,3,1,3657,private,yes,2,1,1,36,19,17,35,17,17,12,7,5,5,3,2,2,1,1,1,0,0,1,1,0,0,0,0,-1,-1,-1,0,0,0
377564,University of Washington-Tacoma Campus,8256,5240,26627,13131,1-000 - 4-999,Public,Midsize,Washington,1000,3657,59,41.15395133,2,16,15,1,9,7,56,9,2,0,3657,public,yes,0,0,0,11,4,6,16,6,9,21,9,11,21,9,12,11,5,6,6,2,3,8,2,5,3,0,2,0,0,0,-1,-1,-1
138813,The Art Institute of Atlanta,6407,7688,31406,17311,1-000 - 4-999,Private for-profit,Small,Georgia,1000,3662,45,54.58765702,0,1,1,0,14,5,12,66,2,0,3662,for-profit,yes,0,0,0,24,13,11,24,13,11,18,10,7,14,8,5,6,3,2,3,1,1,3,1,2,1,0,0,-1,-1,-1,3,1,1
136330,Palm Beach Atlantic University-West Palm Beach,14232,6380,34518.66667,13906.66667,1-000 - 4-999,Private not-for-profit,Small,Florida,1000,3663,64,36.36363636,0,3,3,0,15,11,53,14,3,0,3663,private,yes,7,3,3,13,7,5,20,7,13,16,7,9,12,4,7,5,1,4,3,1,2,6,1,4,3,0,2,0,0,0,10,0,9
227863,University of St Thomas,13804,6797,36497.33333,15896.33333,1-000 - 4-999,Private not-for-profit,Large,Texas,1000,3673,66,33.56928941,0,8,8,0,13,31,35,2,8,2,3673,private,yes,0,0,0,10,3,7,12,4,8,13,5,8,20,6,13,13,4,8,9,2,6,11,3,8,8,3,4,0,0,0,-1,-1,-1
176479,William Carey University,9800,4330,22282,8152,1-000 - 4-999,Private not-for-profit,Small,Mississippi,1000,3703,73,27.32919255,0,2,2,0,33,2,60,1,3,0,3703,private,yes,0,0,0,3,1,2,9,3,6,20,6,13,25,6,18,16,3,12,9,1,7,11,2,8,4,1,3,0,0,0,-1,-1,-1
197045,Utica College,17297,11790,40352.66667,11265.66667,1-000 - 4-999,Private not-for-profit,Small,New York,1000,3704,59,41.46868251,0,7,7,0,10,6,70,3,3,2,3704,private,yes,2,0,1,23,9,13,20,9,10,14,5,8,11,4,6,8,3,4,6,2,4,9,3,5,3,0,2,0,0,0,-1,-1,-1
209056,Lewis & Clark College,21999,6593,51458,22866,1-000 - 4-999,Private not-for-profit,Large,Oregon,1000,3713,61,39.21357393,1,5,4,0,2,6,65,11,6,3,3713,private,yes,0,0,0,23,9,14,24,9,14,14,5,8,17,6,11,7,3,4,4,1,2,5,1,3,2,0,1,-1,-1,-1,0,0,0
134945,Jacksonville University,19418,11520,38429.33333,7491.333333,1-000 - 4-999,Private not-for-profit,Large,Florida,1000,3715,60,40.0807537,1,4,4,0,19,7,60,9,1,0,3715,private,yes,1,0,0,23,11,11,19,9,10,11,5,5,10,4,6,8,2,5,6,1,4,11,2,8,5,0,4,0,0,0,2,0,1
168254,Western New England University,15456,8634,41561.33333,17471.33333,1-000 - 4-999,Private not-for-profit,Midsize,Massachusetts,1000,3729,45,55.40359346,0,3,3,0,4,5,77,8,1,1,3729,private,yes,0,0,0,27,16,10,28,16,11,19,10,8,11,5,6,5,2,2,2,1,1,3,1,1,1,0,1,0,0,0,0,0,0
459994,Strayer University-Global Region,2056,6505,25915.5,17354.5,1-000 - 4-999,Private for-profit,Large,District of Columbia,1000,3807,71,28.52639874,1,2,1,0,46,3,32,12,0,4,3807,for-profit,yes,0,0,0,1,0,0,2,0,2,6,1,4,20,5,14,21,6,14,16,4,11,21,6,15,9,2,7,0,0,0,0,0,0
165167,Cambridge College,4722,6023,24940,14195,1-000 - 4-999,Private not-for-profit,Midsize,Massachusetts,1000,3811,75,25.13775912,0,2,2,0,37,13,29,11,7,1,3811,private,yes,-1,-1,-1,0,0,0,0,0,0,6,1,4,21,5,16,19,4,14,13,3,10,21,5,16,14,3,11,0,0,0,2,0,1
162283,Coppin State University,7284,6660,16630.66667,2686.666667,1-000 - 4-999,Public,Large,Maryland,1000,3813,75,24.83608707,0,0,0,0,86,1,1,4,7,1,3813,public,yes,0,0,0,17,5,12,16,4,12,17,4,12,12,2,9,10,1,8,5,1,4,12,2,9,7,1,5,0,0,0,0,0,0
229018,The University of Texas of the Permian Basin,6507,3414,15616.66667,5695.666667,1-000 - 4-999,Public,Small,Texas,1000,3831,60,39.88514748,1,3,2,0,5,41,49,1,0,1,3831,public,yes,8,3,5,16,7,8,17,7,10,18,7,10,16,6,9,9,3,5,5,1,3,6,1,4,2,0,2,0,0,0,-1,-1,-1
138947,Clark Atlanta University,7297,7704,33862,18861,1-000 - 4-999,Private not-for-profit,Large,Georgia,1000,3843,74,26.15144418,0,0,0,0,91,0,0,7,1,0,3843,private,yes,2,0,1,34,7,27,26,6,20,18,6,12,8,2,5,3,0,2,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0
215442,Point Park University,14729,6393,32646.66667,11524.66667,1-000 - 4-999,Private not-for-profit,Large,Pennsylvania,1000,3861,58,41.77674178,0,1,1,0,18,3,72,0,2,3,3861,private,yes,0,0,0,20,7,13,24,9,14,18,8,9,13,6,7,8,4,4,4,2,2,5,2,3,2,0,1,0,0,0,0,0,0
199111,University of North Carolina at Asheville,6953,5001,18832.66667,6878.666667,1-000 - 4-999,Public,Small,North Carolina,1000,3863,56,43.54128915,0,1,1,0,3,4,85,3,1,2,3863,public,yes,0,0,0,26,10,15,32,13,18,17,7,9,10,5,4,5,2,2,2,1,1,2,1,1,2,0,1,1,0,0,-1,-1,-1
173045,Augsburg College,18125,7219,38605.33333,13261.33333,1-000 - 4-999,Private not-for-profit,Large,Minnesota,1000,3906,59,41.03942652,2,6,6,0,9,3,69,7,1,2,3906,private,yes,0,0,0,17,7,9,22,10,11,15,7,7,14,4,9,10,4,6,6,2,3,8,2,6,4,0,3,0,0,0,-1,-1,-1
169080,Calvin College,12151,7282,35253.33333,15820.33333,1-000 - 4-999,Private not-for-profit,Midsize,Michigan,1000,3967,53,46.73556844,0,4,4,0,3,3,77,2,9,1,3967,private,yes,1,0,1,42,19,23,40,19,21,9,5,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0
209825,University of Portland,17777,6090,46900,23033,1-000 - 4-999,Private not-for-profit,Large,Oregon,1000,3973,60,40.1963252,0,10,9,2,1,7,68,3,4,5,3973,private,yes,3,1,2,41,16,25,33,13,19,6,2,3,5,2,3,3,1,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0
168227,Wentworth Institute of Technology,9662,5322,40480.33333,25496.33333,1-000 - 4-999,Private not-for-profit,Large,Massachusetts,1000,3988,19,80.94282849,0,6,6,0,5,4,67,12,4,2,3988,private,yes,0,0,0,33,26,6,35,28,7,17,14,3,5,5,0,2,2,0,1,1,0,1,1,0,0,0,0,-1,-1,-1,0,0,0
221971,Union University,13963,6180,40000,19857,1-000 - 4-999,Private not-for-profit,Small,Tennessee,1000,4007,60,39.55577739,0,2,2,0,17,2,72,5,1,1,4007,private,yes,3,0,2,21,8,13,20,8,11,11,4,6,12,4,7,8,3,5,6,2,4,9,4,5,4,1,2,0,0,0,2,1,0
219976,Lipscomb University,13146,7766,33664,12752,1-000 - 4-999,Private not-for-profit,Large,Tennessee,1000,4010,60,40.29925187,0,3,3,0,9,3,76,7,2,0,4010,private,yes,0,0,0,23,8,14,24,9,14,20,8,11,13,5,8,6,2,3,4,1,2,5,1,3,2,0,1,0,0,0,-1,-1,-1
174899,The College of Saint Scholastica,16218,9864,40136,14054,1-000 - 4-999,Private not-for-profit,Small,Minnesota,1000,4014,69,30.69257598,2,2,2,0,3,2,82,5,3,2,4014,private,yes,0,0,0,21,6,14,22,7,15,13,4,9,11,3,8,8,2,5,6,1,4,10,2,7,4,0,3,0,0,0,0,0,0
233541,Shenandoah University,12951,7251,38406.66667,18204.66667,1-000 - 4-999,Private not-for-profit,Small,Virginia,1000,4052,67,32.84797631,1,5,5,0,8,3,64,14,4,1,4052,private,yes,11,1,9,15,6,9,16,7,9,15,5,10,14,4,10,7,2,4,5,1,3,9,1,7,4,0,3,0,0,0,-1,-1,-1
202541,DeVry University-Ohio,5638,8604,27297.5,13055.5,1-000 - 4-999,Private for-profit,Large,Ohio,1000,4060,44,55.64039409,0,1,1,0,23,3,62,9,0,1,4060,for-profit,yes,1,0,0,6,4,1,8,5,2,12,7,4,22,12,9,17,9,8,12,6,6,15,7,7,4,2,2,0,0,0,-1,-1,-1
134811,AI Miami International University of Art and Design,5578,7988,30675,17109,1-000 - 4-999,Private for-profit,Large,Florida,1000,4068,56,43.53490659,0,1,1,0,5,26,15,35,17,0,4068,for-profit,yes,0,0,0,18,6,11,22,9,13,22,10,12,16,7,8,6,3,2,3,2,1,3,1,1,1,0,0,0,0,0,4,1,2
212601,Gannon University,16769,7664,35570,11137,1-000 - 4-999,Private not-for-profit,Midsize,Pennsylvania,1000,4076,58,41.53581943,0,2,1,0,5,2,80,4,7,0,4076,private,yes,5,2,3,27,10,17,25,10,14,17,8,9,9,4,5,4,1,2,3,1,1,3,1,2,2,0,1,0,0,0,0,0,0
207971,University of Tulsa,19147,6765,43179.66667,17267.66667,1-000 - 4-999,Private not-for-profit,Large,Oklahoma,1000,4092,44,55.62072336,5,3,3,0,5,4,59,5,19,2,4092,private,yes,0,0,0,24,13,11,31,16,14,22,12,9,12,8,4,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110413,California Lutheran University,17763,6369,45707,21575,1-000 - 4-999,Private not-for-profit,Midsize,California,1000,4103,58,42.43236656,1,6,6,1,4,19,52,6,8,4,4103,private,yes,1,0,0,23,9,13,23,9,13,15,6,8,14,6,7,6,3,3,4,2,2,7,3,4,3,1,2,0,0,0,0,0,0
214689,Pennsylvania State University-Penn State Altoona,6766,7396,27719.33333,13557.33333,1-000 - 4-999,Public,Small,Pennsylvania,1000,4105,47,53.25213155,0,2,2,0,7,4,82,1,1,2,4105,public,yes,1,0,0,60,32,28,20,11,9,8,4,3,3,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1
419509,University of Phoenix-Sacramento Valley Campus,5009,8523,22252.5,8720.5,1-000 - 4-999,Private for-profit,Large,California,1000,4153,62,38.21333975,1,8,5,3,15,15,25,32,3,2,4153,for-profit,yes,0,0,0,1,0,1,4,1,2,11,4,6,25,10,15,18,7,11,13,4,8,17,6,11,7,2,4,0,0,0,0,0,0
130934,Delaware State University,7222,7433,23228.66667,8573.666667,1-000 - 4-999,Public,Small,Delaware,1000,4154,62,37.9152624,0,3,2,0,73,5,11,2,3,4,4154,public,yes,6,1,4,40,14,25,26,9,16,13,6,7,5,2,3,2,0,1,1,0,1,2,0,1,1,0,0,0,0,0,-1,-1,-1
236577,Seattle Pacific University,17416,7351,43195,18428,1-000 - 4-999,Private not-for-profit,Large,Washington,1000,4167,68,32.30141589,0,8,8,0,3,5,67,8,2,6,4167,private,yes,0,0,0,31,10,21,30,9,21,12,4,7,10,3,7,4,1,3,2,1,1,3,1,2,2,0,1,0,0,0,0,0,0
228149,St. Mary's University,16684,7304,31676,7688,1-000 - 4-999,Private not-for-profit,Large,Texas,1000,4188,54,46.4660936,0,3,2,0,4,53,27,5,8,0,4188,private,yes,0,0,0,24,9,15,20,7,12,18,9,8,18,10,7,6,3,3,3,2,1,4,2,2,2,0,1,0,0,0,0,0,0
198695,High Point University,8087,7994,40100,24019,1-000 - 4-999,Private not-for-profit,Midsize,North Carolina,1000,4205,61,38.76337693,2,1,1,0,7,2,76,11,1,0,4205,private,yes,0,0,0,39,15,24,37,14,22,10,5,5,2,0,1,2,0,1,2,0,1,3,0,2,1,0,0,0,0,0,0,0,0
